resource_id,source,title,url,resource_type,format,course_type,openings,color,author,author_title,level_min,level_max,level_tier,duration_min,price_eur,is_free,has_video,has_pgn,has_exercises,has_spaced_rep,rating_score,views_yt,pub_date,description,level_tier_original,level_tier_source,level_tier_new
mc__play_the_scandinavian_complete_repertoir,modern_chess,Play the Scandinavian - Complete Repertoire for Black,https://www.modern-chess.com/course/play-the-scandinavian-complete-repertoire-for-black/23143/,course,interactive,opening,Scandinavian Defense|1.e4,Black,GMMartin Lorenzini,GM,1200.0,1800.0,intermediate,,,0,0,1.0,1.0,0.0,,,,"In his first database for Modern Chess, GM Martin Lorenzini offers a combative repertoire against 1.e4. He presents us with the Scandinavian Defence. This opening is a rare guest at the top-level but can be a hazardous weapon for club players. The Argentinian GM defends Scandinavian with Black piece",intermediate,range_only,intermediate
mc__understand_the_reversed_sicilian_1_c4_e5,modern_chess,Understand the Reversed Sicilian - 1.c4 e5,https://www.modern-chess.com/course/understand-the-reversed-sicilian-1-c4-e5/73110/,course,video,opening,English Opening|1.c4,Both,"GMBoris Avrukh, GMDavorin Kuljasevic, GMGrigor Grigorov, GMIvan Cheparinov, GMMihail Marin, GMPetar G. Arnaudov",GM,1200.0,3000.0,intermediate,540.0,,0,1,1.0,1.0,0.0,,,,"April 4, 2021English Opening1.c4",intermediate,fallback_lmin,intermediate
mc__nimzo_indian_complete_repertoire_for_whi,modern_chess,Nimzo-Indian Complete Repertoire for White with GM Davorin Kuljasevic,https://www.modern-chess.com/course/nimzo-indian-complete-repertoire-for-white-with-gm-davorin-kuljasevic/33077/,course,video,opening,Nimzo-Indian Defense|1.d4,White,GMDavorin Kuljasevic,GM,2300.0,3000.0,expert,,,0,1,1.0,0.0,0.0,,,,"In this 11-hour course, GM Kuljasevic explains important ideas behind Classical Nimzo and arms you with the Grandmaster level opening repertoire that'll serve you a lifetime.The repertoire is based on 1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2GM Kuljasevic explains not just the move orders, subtleties, and be",expert,range_only,expert
mc__improve_your_decision_making_with_gm_dav,modern_chess,Improve Your Decision Making with GM Davorin Kuljasevic,https://www.modern-chess.com/course/improve-your-decision-making-with-gm-davorin-kuljasevic/83044/,course,video,general,,Both,GMDavorin Kuljasevic,GM,1200.0,1800.0,intermediate,,,0,1,1.0,0.0,0.0,,,,"Drawing on years of experience coaching club players rated between 1600 and 2200, Davorin has identified the 9 types of decision that players have to make in real games.GM Kuljasevic explains the errors in thinking that lead to mistakes at critical junctures… and gives you easy-to-follow processes f",intermediate,range_only,intermediate
mc__pressuring_your_opponent_like_a_grandmas,modern_chess,Pressuring Your Opponent Like a Grandmaster with GM Jesper Thybo,https://www.modern-chess.com/course/pressuring-your-opponent-like-a-grandmaster-with-gm-jesper-thybo/43011/,course,video,general,,Both,Modern Chess Team,,2300.0,3000.0,expert,540.0,,0,1,1.0,0.0,0.0,,,,"Danish GM Jesper Thybo is here to show to you, through his own 20 real game examples, how a grandmaster actually thinks before making a move and how he puts his opponents under a 100-ton strategic hydraulic press!His brand-new course Pressuring Your Opponent Like a Grandmaster is over 9 hours long, ",expert,range_only,expert
mc__1_d4_nf6_2_nf3_g6_3_nbd2_practical_reper,modern_chess,1.d4 Nf6 2.Nf3 g6 3.Nbd2 - Practical Repertoire for White,https://www.modern-chess.com/course/1-d4-nf6-2-nf3-g6-3-nbd2-practical-repertoire-for-white/92978/,course,video,opening,Queen%27s Pawn Opening|1.d4,White,GMPavel Eljanov,GM,1200.0,3000.0,intermediate,,,0,1,1.0,1.0,0.0,,,,"Nowadays, it is getting extremely difficult to find fresh ideas in the opening. When you play White, it is not easy at all to even create some practical problems for your opponent.In his new database, GM Pavel Eljanov presents a very interesting and relatively unexplored idea - 1.d4 Nf6 2.Nf3 g6 3.N",intermediate,fallback_lmin,intermediate
mc__understand_the_italian_game,modern_chess,Understand the Italian Game,https://www.modern-chess.com/course/understand-the-italian-game/52945/,course,interactive,opening,Italian Game|1.e4,Both,GMDejan Bojkov,GM,1200.0,3000.0,intermediate,,,0,0,1.0,0.0,0.0,,,,"In this video series, GM Dejan Bojkov presents all the important ideas that an Italian player should know. Having experience with both colours, GM Bojkov explains all the subtle ideas in a very systematic way. After studying this video database, you will be able to build your Italian repertoire on a",intermediate,fallback_lmin,intermediate
mc__sicilian_defense_repertoire_against_whit,modern_chess,Sicilian Defense - Repertoire against White's Sidelines on the Second Move,https://www.modern-chess.com/course/sicilian-defense-repertoire-against-whites-sidelines-on-the-second-move/72813/,course,interactive,opening,Sicilian Defense|1.e4,Both,GMZahar Efimenko,GM,1200.0,3000.0,intermediate,1020.0,,0,0,1.0,1.0,0.0,,,,"If you are a Sicilian player, you will mostly face different sidelines. Due to the complexity of the main lines, the vast majority of your opponents will try to surprise you as early as move 2. Some of the early deviations are very dangerous. Therefore, even top-level players try them from time to t",intermediate,fallback_lmin,intermediate
mc__middlegame_mastery_with_gm_davorin_kulja,modern_chess,Middlegame Mastery with GM Davorin Kuljasevic,https://www.modern-chess.com/course/middlegame-mastery-with-gm-davorin-kuljasevic/32780/,course,video,middlegame,,Both,GMDavorin Kuljasevic,GM,2300.0,3000.0,expert,,,0,1,0.0,0.0,0.0,,,,"In this 9-hour Middlegame Mastery, GM Kuljasevic goes over all the typical central pawn structures [around 30 types] to make sure you get the most up to date, reliable insight on how to treat each and every one of those positions. And of course you get all of his “insider” tips, plans, strategies, t",expert,range_only,expert
mc__grandmasters_thinking_with_gm_davorin_ku,modern_chess,Grandmaster’s Thinking with GM Davorin Kuljasevic,https://www.modern-chess.com/course/grandmasters-thinking-with-gm-davorin-kuljasevic/82747/,course,video,general,,Both,GMDavorin Kuljasevic,GM,2300.0,3000.0,expert,,,0,1,1.0,0.0,0.0,,,,"In this course, GM Davorin Kuljasevic shares the secrets of Grandmaster Thinking and reveals the exact algorithm of finding the best move!“Grandmaster Thinking” is the quickest shortcut to learning the Grandmasters’ methodology of playing good moves, and consistently outplaying your competition.",expert,range_only,expert
mc__kings_indian_attack_mastermind_with_gm_j,modern_chess,King's Indian Attack Mastermind with GM Jacek Stopa,https://www.modern-chess.com/course/kings-indian-attack-mastermind-with-gm-jacek-stopa/42714/,course,video,opening,King%27s Indian Attack|1.Nf3,Both,Modern Chess Team,,2300.0,3000.0,expert,600.0,,0,1,0.0,0.0,0.0,,,,"GM Jacek Stopa gives you 10 hours of training in King’s Indian Attack and covers how GMs like Fischer, Kramnik and Sasikiran used this chess opening for White in their very own way.You’ll learn an easy-to-remember, non-theoretical system for White that had the 100% approval of Bobby Fischer himself.",expert,range_only,expert
mc__dynamic_anti_catalan_repertoire,modern_chess,Dynamic Anti-Catalan Repertoire,https://www.modern-chess.com/course/dynamic-anti-catalan-repertoire/52648/,course,video,opening,Catalan Opening|1.d4,Both,GMDavorin Kuljasevic,GM,1200.0,3000.0,intermediate,,,0,1,1.0,1.0,0.0,,,,"In the introduction to the current database, GM Kuljasevic writes, ""Catalan Opening is one of the most popular closed openings on all levels. For White players, its main appeal is in its general soundness and flexibility. White usually expects to nurture a slight positional advantage in the middlega",intermediate,fallback_lmin,intermediate
mc__london_system_pawn_structures_tactical_i,modern_chess,"London System - Pawn Structures, Tactical Ideas, Endgames, and Theoretical Trends (Systems with ...g7-g6)",https://www.modern-chess.com/course/london-system-pawn-structures-tactical-ideas-endgames-and-theoretical-trends-systems-with-g7-g6/12615/,course,video,opening,London System|1.d4,Both,"GMGrigor Grigorov, GMIvan Cheparinov, GMKrasimir Rusev, GMPetar G. Arnaudov, GMSwapnil Dhopade",GM,1200.0,3000.0,intermediate,450.0,,0,1,1.0,1.0,0.0,,,,"March 6, 2021London System1.d4",intermediate,fallback_lmin,intermediate
mc__100_must_know_classical_games,modern_chess,100 Must-Know Classical Games,https://www.modern-chess.com/course/100-must-know-classical-games/62582/,course,video,general,,Both,Modern Chess Team,,1200.0,3000.0,intermediate,1200.0,,0,1,1.0,0.0,0.0,,,,"Every good coach or strong chess player would tell you that studying classical games is one of the best ways of improving our general chess understanding. All the modern theoretical and positional concepts are based on patterns that have been discovered a long time ago. Therefore, a good knowledge o",intermediate,fallback_lmin,intermediate
mc__positional_repertoire_against_the_dutch_,modern_chess,Positional Repertoire against the Dutch Defense,https://www.modern-chess.com/course/positional-repertoire-against-the-dutch-defense/72516/,course,interactive,opening,Dutch Defense|1.d4,Both,GMKiril Georgiev,GM,2300.0,3000.0,expert,,,0,0,1.0,1.0,0.0,,,,"The Dutch Defence has the reputation of an opening, which leads to sharp and complicated struggle. The former World Champion Mikhail Botvinnik contributed much to the popularity of the Stonewall System, proving its viability for years on end at the highest level. In recent times strong grandmasters ",expert,range_only,expert
mc__positional_nimzo_indian_repertoire_part_,modern_chess,Positional Nimzo-Indian Repertoire - Part 2,https://www.modern-chess.com/course/positional-nimzo-indian-repertoire-part-2/82450/,course,video,opening,Nimzo-Indian Defense|1.d4,Both,GMMihail Marin,GM,2300.0,3000.0,expert,,,0,1,1.0,1.0,0.0,,,,"In his second database, GM Mihail Marin completes the examination of Nimzo-Indian Defense. After dealing with the two main moves (4.Qc2 and 4.e3) in Part 1, he now analyzes all other possibilities for White. The Romanian grandmaster stays loyal to his style and suggests some less explored systems ba",expert,range_only,expert
